,Date,Close
998,2016-08-25,577.76
999,2016-08-24,580.18
1000,2016-08-23,583.41
1001,2016-08-22,586.75
1002,2016-08-21,581.31
1003,2016-08-20,581.7
1004,2016-08-19,575.63
1005,2016-08-18,574.32
1006,2016-08-17,573.22
1007,2016-08-16,577.44
1008,2016-08-15,567.24
1009,2016-08-14,570.47
1010,2016-08-13,585.59
1011,2016-08-12,587.56
1012,2016-08-11,589.12
1013,2016-08-10,592.1
1014,2016-08-09,587.8
1015,2016-08-08,591.05
1016,2016-08-07,592.69
1017,2016-08-06,587.78
1018,2016-08-05,575.04
1019,2016-08-04,578.29
1020,2016-08-03,566.35
1021,2016-08-02,547.47
1022,2016-08-01,606.27
1023,2016-07-31,624.68
1024,2016-07-30,655.05
1025,2016-07-29,656.99
1026,2016-07-28,655.03
1027,2016-07-27,654.35
1028,2016-07-26,651.78
1029,2016-07-25,654.1
1030,2016-07-24,661.28
1031,2016-07-23,655.56
1032,2016-07-22,650.62
1033,2016-07-21,665.01
1034,2016-07-20,665.68
1035,2016-07-19,672.86
1036,2016-07-18,673.11
1037,2016-07-17,679.46
1038,2016-07-16,660.77
1039,2016-07-15,663.26
1040,2016-07-14,658.08
1041,2016-07-13,654.47
1042,2016-07-12,664.55
1043,2016-07-11,647.66
1044,2016-07-10,649.36
1045,2016-07-09,650.96
1046,2016-07-08,666.52
1047,2016-07-07,640.56
1048,2016-07-06,677.33
1049,2016-07-05,670.63
1050,2016-07-04,683.66
1051,2016-07-03,658.66
1052,2016-07-02,703.7
1053,2016-07-01,676.3
1054,2016-06-30,673.34
1055,2016-06-29,639.89
1056,2016-06-28,647.0
1057,2016-06-27,655.28
1058,2016-06-26,629.37
1059,2016-06-25,665.12
1060,2016-06-24,665.3
1061,2016-06-23,623.98
1062,2016-06-22,596.12
1063,2016-06-21,666.65
1064,2016-06-20,737.23
1065,2016-06-19,763.78
1066,2016-06-18,756.23
1067,2016-06-17,748.91
1068,2016-06-16,766.31
1069,2016-06-15,694.47
1070,2016-06-14,685.56
1071,2016-06-13,704.38
1072,2016-06-12,672.78
1073,2016-06-11,606.73
1074,2016-06-10,577.47
1075,2016-06-09,574.63
1076,2016-06-08,581.65
1077,2016-06-07,576.6
1078,2016-06-06,585.54
1079,2016-06-05,574.98
1080,2016-06-04,572.73
1081,2016-06-03,569.19
1082,2016-06-02,537.97
1083,2016-06-01,536.92
1084,2016-05-31,531.39
1085,2016-05-30,533.86
1086,2016-05-29,526.23
1087,2016-05-28,530.04
1088,2016-05-27,473.46
1089,2016-05-26,453.38
1090,2016-05-25,449.6
1091,2016-05-24,445.98
1092,2016-05-23,444.15
1093,2016-05-22,439.32
1094,2016-05-21,443.19
1095,2016-05-20,442.68
1096,2016-05-19,438.71
1097,2016-05-18,454.62
1098,2016-05-17,453.78
1099,2016-05-16,454.16
1100,2016-05-15,457.57
1101,2016-05-14,455.67
1102,2016-05-13,455.67
1103,2016-05-12,454.77
1104,2016-05-11,452.73
1105,2016-05-10,450.89
1106,2016-05-09,460.48
1107,2016-05-08,458.55
1108,2016-05-07,458.54
1109,2016-05-06,459.6
1110,2016-05-05,447.98
1111,2016-05-04,446.72
1112,2016-05-03,450.3
1113,2016-05-02,444.67
1114,2016-05-01,451.88
1115,2016-04-30,448.32
1116,2016-04-29,455.1
1117,2016-04-28,449.01
1118,2016-04-27,444.69
1119,2016-04-26,466.09
1120,2016-04-25,461.43
1121,2016-04-24,458.55
1122,2016-04-23,450.28
1123,2016-04-22,445.74
1124,2016-04-21,449.42
1125,2016-04-20,441.39
1126,2016-04-19,435.51
1127,2016-04-18,428.59
1128,2016-04-17,427.4
1129,2016-04-16,430.57
1130,2016-04-15,429.71
1131,2016-04-14,424.28
1132,2016-04-13,423.73
1133,2016-04-12,425.19
1134,2016-04-11,422.48
1135,2016-04-10,421.56
1136,2016-04-09,419.41
1137,2016-04-08,420.35
1138,2016-04-07,422.74
1139,2016-04-06,423.41
1140,2016-04-05,424.03
1141,2016-04-04,421.44
1142,2016-04-03,420.9
1143,2016-04-02,420.87
1144,2016-04-01,417.96
1145,2016-03-31,416.73
1146,2016-03-30,414.82
1147,2016-03-29,416.52
1148,2016-03-28,424.23
1149,2016-03-27,426.77
1150,2016-03-26,417.95
1151,2016-03-25,417.18
1152,2016-03-24,416.39
1153,2016-03-23,418.04
1154,2016-03-22,418.09
1155,2016-03-21,413.31
1156,2016-03-20,413.76
1157,2016-03-19,410.44
1158,2016-03-18,409.55
1159,2016-03-17,420.62
1160,2016-03-16,417.01
1161,2016-03-15,416.83
1162,2016-03-14,416.44
1163,2016-03-13,414.07
1164,2016-03-12,411.62
1165,2016-03-11,421.69
1166,2016-03-10,417.13
1167,2016-03-09,414.86
1168,2016-03-08,413.97
1169,2016-03-07,414.32
1170,2016-03-06,407.71
1171,2016-03-05,400.57
1172,2016-03-04,410.94
1173,2016-03-03,421.65
1174,2016-03-02,423.99
1175,2016-03-01,435.12
1176,2016-02-29,437.7
1177,2016-02-28,433.5
1178,2016-02-27,432.52
1179,2016-02-26,432.15
1180,2016-02-25,424.54
1181,2016-02-24,424.95
1182,2016-02-23,420.74
1183,2016-02-22,437.75
1184,2016-02-21,438.8
1185,2016-02-20,437.16
1186,2016-02-19,420.79
1187,2016-02-18,422.37
1188,2016-02-17,416.32
1189,2016-02-16,407.49
1190,2016-02-15,400.18
1191,2016-02-14,407.23
1192,2016-02-13,391.86
1193,2016-02-12,384.26
1194,2016-02-11,379.65
1195,2016-02-10,381.65
1196,2016-02-09,376.03
1197,2016-02-08,373.45
1198,2016-02-07,376.62
1199,2016-02-06,376.52
1200,2016-02-05,386.55
1201,2016-02-04,389.59
1202,2016-02-03,369.95
1203,2016-02-02,374.45
1204,2016-02-01,373.06
1205,2016-01-31,368.77
1206,2016-01-30,378.26
1207,2016-01-29,379.47
1208,2016-01-28,380.29
1209,2016-01-27,394.97
1210,2016-01-26,392.15
1211,2016-01-25,391.73
1212,2016-01-24,402.97
1213,2016-01-23,387.49
1214,2016-01-22,382.49
1215,2016-01-21,410.26
1216,2016-01-20,420.23
1217,2016-01-19,380.15
1218,2016-01-18,387.17
1219,2016-01-17,382.3
1220,2016-01-16,387.54
1221,2016-01-15,364.33
1222,2016-01-14,430.31
1223,2016-01-13,432.37
1224,2016-01-12,435.69
1225,2016-01-11,448.43
1226,2016-01-10,447.99
1227,2016-01-09,447.61
1228,2016-01-08,453.23
1229,2016-01-07,458.05
1230,2016-01-06,429.11
1231,2016-01-05,431.96
1232,2016-01-04,433.09
1233,2016-01-03,430.01
1234,2016-01-02,433.44
1235,2016-01-01,434.33
1236,2015-12-31,430.57
1237,2015-12-30,426.62
1238,2015-12-29,432.98
1239,2015-12-28,422.28
1240,2015-12-27,422.82
1241,2015-12-26,417.27
1242,2015-12-25,455.65
1243,2015-12-24,454.98
1244,2015-12-23,442.4
1245,2015-12-22,436.57
1246,2015-12-21,438.64
1247,2015-12-20,442.68
1248,2015-12-19,462.32
1249,2015-12-18,463.62
1250,2015-12-17,456.08
1251,2015-12-16,454.93
1252,2015-12-15,465.32
1253,2015-12-14,444.18
1254,2015-12-13,433.76
1255,2015-12-12,435.0
1256,2015-12-11,451.94
1257,2015-12-10,415.48
1258,2015-12-09,417.56
1259,2015-12-08,415.56
1260,2015-12-07,395.54
1261,2015-12-06,388.78
1262,2015-12-05,388.95
1263,2015-12-04,363.18
1264,2015-12-03,361.05
1265,2015-12-02,359.19
1266,2015-12-01,362.49
1267,2015-11-30,377.32
1268,2015-11-29,371.29
1269,2015-11-28,357.38
1270,2015-11-27,358.04
1271,2015-11-26,352.68
1272,2015-11-25,328.21
1273,2015-11-24,320.05
1274,2015-11-23,323.05
1275,2015-11-22,324.54
1276,2015-11-21,326.93
1277,2015-11-20,322.02
1278,2015-11-19,326.15
1279,2015-11-18,334.59
1280,2015-11-17,335.09
1281,2015-11-16,330.75
1282,2015-11-15,320.17
1283,2015-11-14,332.91
1284,2015-11-13,336.75
1285,2015-11-12,338.15
1286,2015-11-11,311.08
1287,2015-11-10,336.82
1288,2015-11-09,380.26
1289,2015-11-08,373.37
1290,2015-11-07,386.48
1291,2015-11-06,374.47
1292,2015-11-05,386.35
1293,2015-11-04,411.56
1294,2015-11-03,403.42
1295,2015-11-02,361.19
1296,2015-11-01,325.43
1297,2015-10-31,314.17
1298,2015-10-30,328.02
1299,2015-10-29,313.86
1300,2015-10-28,304.62
1301,2015-10-27,293.79
1302,2015-10-26,285.3
1303,2015-10-25,283.68
1304,2015-10-24,281.65
1305,2015-10-23,276.5
1306,2015-10-22,274.02
1307,2015-10-21,266.27
1308,2015-10-20,269.46
1309,2015-10-19,263.44
1310,2015-10-18,261.64
1311,2015-10-17,270.64
1312,2015-10-16,262.87
1313,2015-10-15,254.32
1314,2015-10-14,251.99
1315,2015-10-13,249.51
1316,2015-10-12,245.31
1317,2015-10-11,247.05
1318,2015-10-10,244.94
1319,2015-10-09,243.93
1320,2015-10-08,242.3
1321,2015-10-07,242.97
1322,2015-10-06,246.06
1323,2015-10-05,240.38
1324,2015-10-04,238.26
1325,2015-10-03,238.73
1326,2015-10-02,237.29
1327,2015-10-01,237.55
1328,2015-09-30,236.06
1329,2015-09-29,236.69
1330,2015-09-28,239.14
1331,2015-09-27,232.76
1332,2015-09-26,234.34
1333,2015-09-25,235.14
1334,2015-09-24,234.53
1335,2015-09-23,230.28
1336,2015-09-22,230.62
1337,2015-09-21,227.09
1338,2015-09-20,231.21
1339,2015-09-19,231.49
1340,2015-09-18,232.98
1341,2015-09-17,229.81
1342,2015-09-16,229.09
1343,2015-09-15,230.3
1344,2015-09-14,230.64
1345,2015-09-13,230.51
1346,2015-09-12,235.23
1347,2015-09-11,240.11
1348,2015-09-10,238.48
1349,2015-09-09,238.17
1350,2015-09-08,243.61
1351,2015-09-07,239.85
1352,2015-09-06,239.84
1353,2015-09-05,235.02
1354,2015-09-04,230.3
1355,2015-09-03,227.18
1356,2015-09-02,229.28
1357,2015-09-01,228.12
1358,2015-08-31,230.06
1359,2015-08-30,228.76
1360,2015-08-29,229.78
1361,2015-08-28,231.4
1362,2015-08-27,224.77
1363,2015-08-26,225.83
1364,2015-08-25,221.61
1365,2015-08-24,210.49
1366,2015-08-23,228.17
1367,2015-08-22,230.39
1368,2015-08-21,232.57
1369,2015-08-20,235.35
1370,2015-08-19,226.68
1371,2015-08-18,211.08
1372,2015-08-17,257.98
1373,2015-08-16,258.51
1374,2015-08-15,261.55
1375,2015-08-14,265.68
1376,2015-08-13,264.08
1377,2015-08-12,266.38
1378,2015-08-11,270.39
1379,2015-08-10,264.47
1380,2015-08-09,265.08
1381,2015-08-08,261.0
1382,2015-08-07,279.58
1383,2015-08-06,278.58
1384,2015-08-05,281.88
1385,2015-08-04,285.22
1386,2015-08-03,281.23
1387,2015-08-02,282.61
1388,2015-08-01,281.6
1389,2015-07-31,284.65
1390,2015-07-30,287.72
1391,2015-07-29,289.59
1392,2015-07-28,294.43
1393,2015-07-27,293.62
1394,2015-07-26,292.69
1395,2015-07-25,288.7
1396,2015-07-24,288.28
1397,2015-07-23,276.05
1398,2015-07-22,277.22
1399,2015-07-21,275.83
1400,2015-07-20,278.98
1401,2015-07-19,273.61
1402,2015-07-18,274.9
1403,2015-07-17,279.47
1404,2015-07-16,278.09
1405,2015-07-15,285.83
1406,2015-07-14,287.46
1407,2015-07-13,292.05
1408,2015-07-12,310.87
1409,2015-07-11,293.11
1410,2015-07-10,284.89
1411,2015-07-09,269.23
1412,2015-07-08,270.79
1413,2015-07-07,266.21
1414,2015-07-06,269.03
1415,2015-07-05,271.91
1416,2015-07-04,260.89
1417,2015-07-03,256.34
1418,2015-07-02,255.41
1419,2015-07-01,258.62
1420,2015-06-30,263.07
1421,2015-06-29,257.06
1422,2015-06-28,249.01
1423,2015-06-27,250.99
1424,2015-06-26,243.59
1425,2015-06-25,242.8
1426,2015-06-24,240.51
1427,2015-06-23,244.3
1428,2015-06-22,246.99
1429,2015-06-21,243.94
1430,2015-06-20,245.21
1431,2015-06-19,244.61
1432,2015-06-18,249.01
1433,2015-06-17,249.28
1434,2015-06-16,250.9
1435,2015-06-15,236.82
1436,2015-06-14,233.54
1437,2015-06-13,232.4
1438,2015-06-12,229.98
1439,2015-06-11,229.71
1440,2015-06-10,228.8
1441,2015-06-09,229.05
1442,2015-06-08,228.49
1443,2015-06-07,222.88
1444,2015-06-06,225.62
1445,2015-06-05,224.95
1446,2015-06-04,224.32
1447,2015-06-03,225.87
1448,2015-06-02,225.8
1449,2015-06-01,222.93
1450,2015-05-31,230.19
1451,2015-05-30,233.35
1452,2015-05-29,237.1
1453,2015-05-28,237.41
1454,2015-05-27,237.28
1455,2015-05-26,237.12
1456,2015-05-25,237.11
1457,2015-05-24,240.95
1458,2015-05-23,238.87
1459,2015-05-22,240.35
1460,2015-05-21,235.34
1461,2015-05-20,234.02
1462,2015-05-19,231.95
1463,2015-05-18,233.13
1464,2015-05-17,236.8
1465,2015-05-16,236.15
1466,2015-05-15,237.6
1467,2015-05-14,236.93
1468,2015-05-13,236.38
1469,2015-05-12,241.11
1470,2015-05-11,242.16
1471,2015-05-10,240.3
1472,2015-05-09,241.83
1473,2015-05-08,243.86
1474,2015-05-07,237.33
1475,2015-05-06,229.78
1476,2015-05-05,236.12
1477,2015-05-04,239.02
1478,2015-05-03,240.36
1479,2015-05-02,234.93
1480,2015-05-01,232.08
1481,2015-04-30,236.15
1482,2015-04-29,225.81
1483,2015-04-28,225.85
1484,2015-04-27,229.29
1485,2015-04-26,219.43
1486,2015-04-25,226.39
1487,2015-04-24,231.27
1488,2015-04-23,236.46
1489,2015-04-22,234.18
1490,2015-04-21,235.27
1491,2015-04-20,224.63
1492,2015-04-19,222.6
1493,2015-04-18,223.36
1494,2015-04-17,222.88
1495,2015-04-16,228.57
1496,2015-04-15,223.83
1497,2015-04-14,219.16
1498,2015-04-13,224.59
1499,2015-04-12,236.15
1500,2015-04-11,236.55
1501,2015-04-10,236.07
1502,2015-04-09,243.68
1503,2015-04-08,245.02
1504,2015-04-07,253.18
1505,2015-04-06,255.49
1506,2015-04-05,260.6
1507,2015-04-04,253.7
1508,2015-04-03,254.32
1509,2015-04-02,253.01
1510,2015-04-01,247.27
1511,2015-03-31,244.22
1512,2015-03-30,247.53
1513,2015-03-29,242.71
1514,2015-03-28,252.8
1515,2015-03-27,247.03
1516,2015-03-26,248.53
1517,2015-03-25,246.2
1518,2015-03-24,245.6
1519,2015-03-23,266.74
1520,2015-03-22,267.96
1521,2015-03-21,260.02
1522,2015-03-20,261.75
1523,2015-03-19,260.93
1524,2015-03-18,256.3
1525,2015-03-17,285.51
1526,2015-03-16,290.59
1527,2015-03-15,286.39
1528,2015-03-14,281.89
1529,2015-03-13,285.34
1530,2015-03-12,294.35
1531,2015-03-11,296.38
1532,2015-03-10,291.76
1533,2015-03-09,289.61
1534,2015-03-08,274.35
1535,2015-03-07,276.26
1536,2015-03-06,272.72
1537,2015-03-05,276.18
1538,2015-03-04,273.09
1539,2015-03-03,281.7
1540,2015-03-02,275.67
1541,2015-03-01,260.2
1542,2015-02-28,254.26
1543,2015-02-27,253.83
1544,2015-02-26,236.43
1545,2015-02-25,237.47
1546,2015-02-24,238.74
1547,2015-02-23,238.89
1548,2015-02-22,235.98
1549,2015-02-21,244.53
1550,2015-02-20,243.78
1551,2015-02-19,240.28
1552,2015-02-18,236.33
1553,2015-02-17,243.61
1554,2015-02-16,233.84
1555,2015-02-15,234.82
1556,2015-02-14,257.32
1557,2015-02-13,235.43
1558,2015-02-12,221.76
1559,2015-02-11,219.18
1560,2015-02-10,219.84
1561,2015-02-09,220.11
1562,2015-02-08,223.41
1563,2015-02-07,227.75
1564,2015-02-06,222.27
1565,2015-02-05,217.11
1566,2015-02-04,226.85
1567,2015-02-03,227.27
1568,2015-02-02,238.23
1569,2015-02-01,226.97
1570,2015-01-31,217.46
1571,2015-01-30,226.43
1572,2015-01-29,233.51
1573,2015-01-28,233.91
1574,2015-01-27,263.48
1575,2015-01-26,273.47
1576,2015-01-25,253.72
1577,2015-01-24,247.85
1578,2015-01-23,232.88
1579,2015-01-22,233.41
1580,2015-01-21,226.9
1581,2015-01-20,211.32
1582,2015-01-19,214.86
1583,2015-01-18,210.34
1584,2015-01-17,199.26
1585,2015-01-16,208.1
1586,2015-01-15,209.84
1587,2015-01-14,178.1
1588,2015-01-13,225.86
1589,2015-01-12,267.8
1590,2015-01-11,265.66
1591,2015-01-10,274.8
1592,2015-01-09,290.41
1593,2015-01-08,283.35
1594,2015-01-07,294.34
1595,2015-01-06,286.19
1596,2015-01-05,274.47
1597,2015-01-04,264.2
1598,2015-01-03,281.08
1599,2015-01-02,315.03
1600,2015-01-01,314.25
1601,2014-12-31,320.19
1602,2014-12-30,310.74
1603,2014-12-29,312.67
1604,2014-12-28,317.24
1605,2014-12-27,315.86
1606,2014-12-26,327.92
1607,2014-12-25,319.01
1608,2014-12-24,322.53
1609,2014-12-23,334.57
1610,2014-12-22,331.89
1611,2014-12-21,320.84
1612,2014-12-20,329.96
1613,2014-12-19,317.84
1614,2014-12-18,311.4
1615,2014-12-17,319.78
1616,2014-12-16,327.06
1617,2014-12-15,345.35
1618,2014-12-14,351.63
1619,2014-12-13,347.38
1620,2014-12-12,352.54
1621,2014-12-11,350.51
1622,2014-12-10,346.36
1623,2014-12-09,352.22
1624,2014-12-08,361.91
1625,2014-12-07,375.1
1626,2014-12-06,374.79
1627,2014-12-05,376.85
1628,2014-12-04,369.6
1629,2014-12-03,375.01
1630,2014-12-02,381.32
1631,2014-12-01,379.24
1632,2014-11-30,378.05
1633,2014-11-29,375.49
1634,2014-11-28,376.45
1635,2014-11-27,369.67
1636,2014-11-26,368.37
1637,2014-11-25,375.35
1638,2014-11-24,376.9
1639,2014-11-23,367.57
1640,2014-11-22,352.92
1641,2014-11-21,350.85
1642,2014-11-20,357.84
1643,2014-11-19,380.55
1644,2014-11-18,375.2
1645,2014-11-17,387.41
1646,2014-11-16,387.88
1647,2014-11-15,376.13
1648,2014-11-14,397.82
1649,2014-11-13,420.73
1650,2014-11-12,423.56
1651,2014-11-11,367.7
1652,2014-11-10,366.92
1653,2014-11-09,363.26
1654,2014-11-08,345.49
1655,2014-11-07,342.42
1656,2014-11-06,349.29
1657,2014-11-05,339.49
1658,2014-11-04,330.49
1659,2014-11-03,327.55
1660,2014-11-02,325.89
1661,2014-11-01,325.75
1662,2014-10-31,338.32
1663,2014-10-30,345.3
1664,2014-10-29,335.59
1665,2014-10-28,357.62
1666,2014-10-27,352.99
1667,2014-10-26,354.7
1668,2014-10-25,347.27
1669,2014-10-24,358.35
1670,2014-10-23,358.42
1671,2014-10-22,383.16
1672,2014-10-21,386.48
1673,2014-10-20,382.85
1674,2014-10-19,389.55
1675,2014-10-18,391.44
1676,2014-10-17,383.76
1677,2014-10-16,382.56
1678,2014-10-15,394.77
1679,2014-10-14,400.87
1680,2014-10-13,390.41
1681,2014-10-12,378.55
1682,2014-10-11,362.3
1683,2014-10-10,361.56
1684,2014-10-09,365.03
1685,2014-10-08,352.94
1686,2014-10-07,336.19
1687,2014-10-06,330.08
1688,2014-10-05,320.51
1689,2014-10-04,328.87
1690,2014-10-03,359.51
1691,2014-10-02,375.07
1692,2014-10-01,383.61
1693,2014-09-30,386.94
1694,2014-09-29,375.47
1695,2014-09-28,377.18
1696,2014-09-27,399.52
1697,2014-09-26,404.42
1698,2014-09-25,411.57
1699,2014-09-24,423.2
1700,2014-09-23,435.79
1701,2014-09-22,402.15
1702,2014-09-21,398.82
1703,2014-09-20,408.9
1704,2014-09-19,394.8
1705,2014-09-18,424.44
1706,2014-09-17,457.33
1707,2014-09-16,466.06
1708,2014-09-15,475.37
1709,2014-09-14,477.89
1710,2014-09-13,479.0
1711,2014-09-12,477.75
1712,2014-09-11,479.75
1713,2014-09-10,479.36
1714,2014-09-09,475.26
1715,2014-09-08,474.6
1716,2014-09-07,482.28
1717,2014-09-06,484.83
1718,2014-09-05,483.34
1719,2014-09-04,489.66
1720,2014-09-03,477.59
1721,2014-09-02,477.43
1722,2014-09-01,474.88
1723,2014-08-31,477.76
1724,2014-08-30,504.25
1725,2014-08-29,508.52
1726,2014-08-28,507.82
1727,2014-08-27,511.15
1728,2014-08-26,511.57
1729,2014-08-25,502.5
1730,2014-08-24,508.29
1731,2014-08-23,498.08
1732,2014-08-22,514.04
1733,2014-08-21,517.24
1734,2014-08-20,511.98
1735,2014-08-19,485.24
1736,2014-08-18,461.46
1737,2014-08-17,491.8
1738,2014-08-16,519.71
1739,2014-08-15,497.01
1740,2014-08-14,505.97
1741,2014-08-13,546.66
1742,2014-08-12,569.64
1743,2014-08-11,576.37
1744,2014-08-10,591.06
1745,2014-08-09,589.37
1746,2014-08-08,592.58
1747,2014-08-07,588.87
1748,2014-08-06,584.65
1749,2014-08-05,585.44
1750,2014-08-04,588.78
1751,2014-08-03,586.67
1752,2014-08-02,589.33
1753,2014-08-01,594.92
1754,2014-07-31,586.23
1755,2014-07-30,567.29
1756,2014-07-29,584.72
1757,2014-07-28,585.69
1758,2014-07-27,593.85
1759,2014-07-26,595.81
1760,2014-07-25,601.09
1761,2014-07-24,601.73
1762,2014-07-23,619.41
1763,2014-07-22,621.55
1764,2014-07-21,622.21
1765,2014-07-20,623.9
1766,2014-07-19,628.52
1767,2014-07-18,628.78
1768,2014-07-17,623.09
1769,2014-07-16,616.8
1770,2014-07-15,621.59
1771,2014-07-14,619.32
1772,2014-07-13,626.5
1773,2014-07-12,633.71
1774,2014-07-11,632.0
1775,2014-07-10,616.76
1776,2014-07-09,624.51
1777,2014-07-08,624.82
1778,2014-07-07,624.09
1779,2014-07-06,635.81
1780,2014-07-05,631.46
1781,2014-07-04,630.69
1782,2014-07-03,645.16
1783,2014-07-02,650.88
1784,2014-07-01,640.81
1785,2014-06-30,639.8
1786,2014-06-29,602.72
1787,2014-06-28,596.55
1788,2014-06-27,597.26
1789,2014-06-26,581.14
1790,2014-06-25,566.34
1791,2014-06-24,582.36
1792,2014-06-23,593.98
1793,2014-06-22,602.27
1794,2014-06-21,594.99
1795,2014-06-20,594.15
1796,2014-06-19,598.07
1797,2014-06-18,607.96
1798,2014-06-17,610.86
1799,2014-06-16,592.19
1800,2014-06-15,592.94
1801,2014-06-14,577.36
1802,2014-06-13,600.16
1803,2014-06-12,586.95
1804,2014-06-11,633.02
1805,2014-06-10,653.15
1806,2014-06-09,649.16
1807,2014-06-08,656.14
1808,2014-06-07,654.97
1809,2014-06-06,653.7
1810,2014-06-05,659.26
1811,2014-06-04,641.61
1812,2014-06-03,667.6
1813,2014-06-02,660.62
1814,2014-06-01,630.23
1815,2014-05-31,623.68
1816,2014-05-30,615.33
1817,2014-05-29,568.18
1818,2014-05-28,577.06
1819,2014-05-27,571.24
1820,2014-05-26,583.42
1821,2014-05-25,571.59
1822,2014-05-24,525.14
1823,2014-05-23,520.22
1824,2014-05-22,524.58
1825,2014-05-21,491.77
1826,2014-05-20,485.72
1827,2014-05-19,446.18
1828,2014-05-18,446.26
1829,2014-05-17,448.9
1830,2014-05-16,448.06
1831,2014-05-15,447.25
1832,2014-05-14,443.97
1833,2014-05-13,440.67
1834,2014-05-12,441.46
1835,2014-05-11,438.89
1836,2014-05-10,454.43
1837,2014-05-09,449.46
1838,2014-05-08,440.17
1839,2014-05-07,438.82
1840,2014-05-06,428.96
1841,2014-05-05,433.48
1842,2014-05-04,436.4
1843,2014-05-03,437.76
1844,2014-05-02,449.38
1845,2014-05-01,457.76
1846,2014-04-30,447.64
1847,2014-04-29,447.21
1848,2014-04-28,440.29
1849,2014-04-27,436.39
1850,2014-04-26,458.6
1851,2014-04-25,461.45
1852,2014-04-24,500.46
1853,2014-04-23,491.3
1854,2014-04-22,487.92
1855,2014-04-21,495.77
1856,2014-04-20,498.17
1857,2014-04-19,501.57
1858,2014-04-18,479.64
1859,2014-04-17,495.96
1860,2014-04-16,527.4
1861,2014-04-15,515.59
1862,2014-04-14,458.79
1863,2014-04-13,414.06
1864,2014-04-12,421.12
1865,2014-04-11,420.95
1866,2014-04-10,365.18
1867,2014-04-09,442.73
1868,2014-04-08,453.09
1869,2014-04-07,449.42
1870,2014-04-06,460.5
1871,2014-04-05,461.91
1872,2014-04-04,447.53
1873,2014-04-03,444.72
1874,2014-04-02,437.14
1875,2014-04-01,478.38
1876,2014-03-31,457.0
1877,2014-03-30,460.27
1878,2014-03-29,491.17
1879,2014-03-28,495.67
1880,2014-03-27,471.24
1881,2014-03-26,580.83
1882,2014-03-25,583.92
1883,2014-03-24,583.41
1884,2014-03-23,561.27
1885,2014-03-22,565.04
1886,2014-03-21,571.49
1887,2014-03-20,588.77
1888,2014-03-19,609.89
1889,2014-03-18,614.83
1890,2014-03-17,622.37
1891,2014-03-16,631.11
1892,2014-03-15,636.12
1893,2014-03-14,628.8
1894,2014-03-13,638.14
1895,2014-03-12,632.1
1896,2014-03-11,634.11
1897,2014-03-10,627.79
1898,2014-03-09,636.96
1899,2014-03-08,617.45
1900,2014-03-07,629.15
1901,2014-03-06,663.86
1902,2014-03-05,665.51
1903,2014-03-04,666.78
1904,2014-03-03,667.76
1905,2014-03-02,559.79
1906,2014-03-01,565.61
1907,2014-02-28,549.26
1908,2014-02-27,578.77
1909,2014-02-26,582.69
1910,2014-02-25,538.71
1911,2014-02-24,546.32
1912,2014-02-23,605.82
1913,2014-02-22,605.42
1914,2014-02-21,574.16
1915,2014-02-20,556.14
1916,2014-02-19,623.03
1917,2014-02-18,626.6
1918,2014-02-17,626.27
1919,2014-02-16,616.63
1920,2014-02-15,650.92
1921,2014-02-14,661.99
1922,2014-02-13,605.24
1923,2014-02-12,651.72
1924,2014-02-11,672.17
1925,2014-02-10,681.03
1926,2014-02-09,682.9
1927,2014-02-08,673.92
1928,2014-02-07,712.4
1929,2014-02-06,781.55
1930,2014-02-05,811.91
1931,2014-02-04,827.96
1932,2014-02-03,823.83
1933,2014-02-02,825.37
1934,2014-02-01,832.58
1935,2014-01-31,829.92
1936,2014-01-30,819.03
1937,2014-01-29,826.0
1938,2014-01-28,812.51
1939,2014-01-27,771.39
1940,2014-01-26,885.28
1941,2014-01-25,853.61
1942,2014-01-24,797.07
1943,2014-01-23,822.04
1944,2014-01-22,845.59
1945,2014-01-21,863.91
1946,2014-01-20,870.2
1947,2014-01-19,870.96
1948,2014-01-18,840.0
1949,2014-01-17,814.64
1950,2014-01-16,835.63
1951,2014-01-15,860.9
1952,2014-01-14,833.27
1953,2014-01-13,841.2
1954,2014-01-12,863.22
1955,2014-01-11,913.95
1956,2014-01-10,868.48
1957,2014-01-09,846.86
1958,2014-01-08,842.72
1959,2014-01-07,802.0
1960,2014-01-06,953.29
1961,2014-01-05,933.53
1962,2014-01-04,859.51
1963,2014-01-03,818.72
1964,2014-01-02,802.39
1965,2014-01-01,771.4
